"Субъект","Пункт ФПСР","Наименование статистического показателя","Значение статистического показателя (за январь - июнь 2016 г.)"
"Республика Алтай","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-6.779661017
"Республика Бурятия","3_11","Всего разыскивалось лиц",1095
"Республика Бурятия","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",695
"Республика Бурятия","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",400
"Республика Бурятия","3_11","Установлено лиц из числа находившихся в розыске",426
"Республика Бурятия","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",380
"Республика Бурятия","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",46
"Республика Бурятия","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",103
"Республика Бурятия","3_11","Всего прекращено дел в связи с установлением личности",13
"Республика Бурятия","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-55.3314121
"Республика Бурятия","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-3.621169916
"Республика Тыва","3_11","Всего разыскивалось лиц",572
"Республика Тыва","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",532
"Республика Тыва","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",39
"Республика Тыва","3_11","Установлено лиц из числа находившихся в розыске",375
"Республика Тыва","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",364
"Республика Тыва","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",10
"Республика Тыва","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",6
"Республика Тыва","3_11","Всего прекращено дел в связи с установлением личности",0
"Республика Тыва","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",63.10679612
"Республика Тыва","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-35.55555556
"Республика Хакасия","3_11","Всего разыскивалось лиц",1038
"Республика Хакасия","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",514
"Республика Хакасия","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",451
"Республика Хакасия","3_11","Установлено лиц из числа находившихся в розыске",659
"Республика Хакасия","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",288
"Республика Хакасия","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",299
"Республика Хакасия","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",39
"Республика Хакасия","3_11","Всего прекращено дел в связи с установлением личности",6
"Республика Хакасия","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-28.24675325
"Республика Хакасия","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-11.30952381
"Алтайский край","3_11","Всего разыскивалось лиц",3415
"Алтайский край","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",755
"Алтайский край","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",2347
"Алтайский край","3_11","Установлено лиц из числа находившихся в розыске",2704
"Алтайский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",498
"Алтайский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",1899
"Алтайский край","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",261
"Алтайский край","3_11","Всего прекращено дел в связи с установлением личности",8
"Алтайский край","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-52.78810409
"Алтайский край","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-1.33037694
"Красноярский край","3_11","Всего разыскивалось лиц",4863
"Красноярский край","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",2025
"Красноярский край","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",2609
"Красноярский край","3_11","Установлено лиц из числа находившихся в розыске",2182
"Красноярский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",1030
"Красноярский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",937
"Красноярский край","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",428
"Красноярский край","3_11","Всего прекращено дел в связи с установлением личности",19
"Красноярский край","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-25.79425113
"Красноярский край","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-7.845366686
"Иркутская область","3_11","Всего разыскивалось лиц",3656
"Иркутская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1500
"Иркутская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1881
"Иркутская область","3_11","Установлено лиц из числа находившихся в розыске",1141
"Иркутская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",682
"Иркутская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",245
"Иркутская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",532
"Иркутская область","3_11","Всего прекращено дел в связи с установлением личности",30
"Иркутская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-27.03435805
"Иркутская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-0.870646766
"Кемеровская область","3_11","Всего разыскивалось лиц",3020
"Кемеровская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",2020
"Кемеровская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",978
"Кемеровская область","3_11","Установлено лиц из числа находившихся в розыске",2052
"Кемеровская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",1265
"Кемеровская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",765
"Кемеровская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",439
"Кемеровская область","3_11","Всего прекращено дел в связи с установлением личности",336
"Кемеровская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-43.24534161
"Кемеровская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-53.03867403
"Новосибирская область","3_11","Всего разыскивалось лиц",2230
"Новосибирская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1074
"Новосибирская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1106
"Новосибирская область","3_11","Установлено лиц из числа находившихся в розыске",1033
"Новосибирская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",491
"Новосибирская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",496
"Новосибирская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",359
"Новосибирская область","3_11","Всего прекращено дел в связи с установлением личности",71
"Новосибирская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-42.03629032
"Новосибирская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",1.877133106
"Омская область","3_11","Всего разыскивалось лиц",1808
"Омская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1006
"Омская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",790
"Омская область","3_11","Установлено лиц из числа находившихся в розыске",926
"Омская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",529
"Омская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",386
"Омская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",303
"Омская область","3_11","Всего прекращено дел в связи с установлением личности",23
"Омская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-32.66475645
"Омская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",6.417112299
"Томская область","3_11","Всего разыскивалось лиц",1159
"Томская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",527
"Томская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",608
"Томская область","3_11","Установлено лиц из числа находившихся в розыске",549
"Томская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",298
"Томская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",228
"Томская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",295
"Томская область","3_11","Всего прекращено дел в связи с установлением личности",13
"Томская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-16.85393258
"Томская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",13.29305136
"Забайкальский край","3_11","Всего разыскивалось лиц",2155
"Забайкальский край","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",998
"Забайкальский край","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1111
"Забайкальский край","3_11","Установлено лиц из числа находившихся в розыске",1199
"Забайкальский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",524
"Забайкальский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",629
"Забайкальский край","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",181
"Забайкальский край","3_11","Всего прекращено дел в связи с установлением личности",17
"Забайкальский край","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-38.70541612
"Забайкальский край","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-8.221797323
"Дальневосточный фед. округ","3_11","Всего разыскивалось лиц",10834
"Дальневосточный фед. округ","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",5377
"Дальневосточный фед. округ","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",4882
"Дальневосточный фед. округ","3_11","Установлено лиц из числа находившихся в розыске",4842
"Дальневосточный фед. округ","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",2586
"Дальневосточный фед. округ","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",1736
"Дальневосточный фед. округ","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",1611
"Дальневосточный фед. округ","3_11","Всего прекращено дел в связи с установлением личности",432
"Дальневосточный фед. округ","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-35.89085821
"Дальневосточный фед. округ","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",4.386873921
"Республика Саха (Якутия)","3_11","Всего разыскивалось лиц",1456
"Республика Саха (Якутия)","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",517
"Республика Саха (Якутия)","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",927
"Республика Саха (Якутия)","3_11","Установлено лиц из числа находившихся в розыске",641
"Республика Саха (Якутия)","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",226
"Республика Саха (Якутия)","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",404
"Республика Саха (Якутия)","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",185
"Республика Саха (Якутия)","3_11","Всего прекращено дел в связи с установлением личности",114
"Республика Саха (Якутия)","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-45.77603143
"Республика Саха (Якутия)","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",3.680981595
"Приморский край","3_11","Всего разыскивалось лиц",2898
"Приморский край","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1724
"Приморский край","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1010
"Приморский край","3_11","Установлено лиц из числа находившихся в розыске",1275
"Приморский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",842
"Приморский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",290
"Приморский край","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",366
"Приморский край","3_11","Всего прекращено дел в связи с установлением личности",72
"Приморский край","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-30.86614173
"Приморский край","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",188.8888889
"Хабаровский край","3_11","Всего разыскивалось лиц",2240
"Хабаровский край","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1283
"Хабаровский край","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",800
"Хабаровский край","3_11","Установлено лиц из числа находившихся в розыске",783
"Хабаровский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",573
"Хабаровский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",84
"Хабаровский край","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",579
"Хабаровский край","3_11","Всего прекращено дел в связи с установлением личности",152
"Хабаровский край","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-41.95979899
"Хабаровский край","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-34.45945946
"Камчатский край","3_11","Всего разыскивалось лиц",511
"Камчатский край","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",264
"Камчатский край","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",241
"Камчатский край","3_11","Установлено лиц из числа находившихся в розыске",142
"Камчатский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",123
"Камчатский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",13
"Камчатский край","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",37
"Камчатский край","3_11","Всего прекращено дел в связи с установлением личности",3
"Камчатский край","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-39.39393939
"Камчатский край","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",37.42331288
"Амурская область","3_11","Всего разыскивалось лиц",2141
"Амурская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",648
"Амурская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1276
"Амурская область","3_11","Установлено лиц из числа находившихся в розыске",1504
"Амурская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",367
"Амурская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",920
"Амурская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",300
"Амурская область","3_11","Всего прекращено дел в связи с установлением личности",77
"Амурская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-28.31632653
"Амурская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",2.631578947
"Магаданская область","3_11","Всего разыскивалось лиц",418
"Магаданская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",281
"Магаданская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",121
"Магаданская область","3_11","Установлено лиц из числа находившихся в розыске",169
"Магаданская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",150
"Магаданская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",5
"Магаданская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",23
"Магаданская область","3_11","Всего прекращено дел в связи с установлением личности",3
"Магаданская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-19.49685535
"Магаданская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",9.615384615
"Сахалинская область","3_11","Всего разыскивалось лиц",737
"Сахалинская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",439
"Сахалинская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",296
"Сахалинская область","3_11","Установлено лиц из числа находившихся в розыске",201
"Сахалинская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",191
"Сахалинская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",8
"Сахалинская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",104
"Сахалинская область","3_11","Всего прекращено дел в связи с установлением личности",10
"Сахалинская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-32.14285714
"Сахалинская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-22.99168975
"Еврейская АО","3_11","Всего разыскивалось лиц",302
"Еврейская АО","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",201
"Еврейская АО","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",100
"Еврейская АО","3_11","Установлено лиц из числа находившихся в розыске",124
"Еврейская АО","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",112
"Еврейская АО","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",11
"Еврейская АО","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",17
"Еврейская АО","3_11","Всего прекращено дел в связи с установлением личности",1
"Еврейская АО","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-39.45578231
"Еврейская АО","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",38.0952381
"Чукотский АО","3_11","Всего разыскивалось лиц",131
"Чукотский АО","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",20
"Чукотский АО","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",111
"Чукотский АО","3_11","Установлено лиц из числа находившихся в розыске",3
"Чукотский АО","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",2
"Чукотский АО","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",1
"Чукотский АО","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",0
"Чукотский АО","3_11","Всего прекращено дел в связи с установлением личности",0
"Чукотский АО","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-22.72727273
"Чукотский АО","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",2.912621359
"Всего по России ","3_11","Всего разыскивалось лиц",149491
"Всего по России ","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",79196
"Всего по России ","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",66134
"Всего по России ","3_11","Установлено лиц из числа находившихся в розыске",60091
"Всего по России ","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",35073
"Всего по России ","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",21344
"Всего по России ","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",22544
"Всего по России ","3_11","Всего прекращено дел в связи с установлением личности",3223
"Всего по России ","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-28.15479624
"Всего по России ","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-8.896835025
"Крымский ФО ","3_11","Всего разыскивалось лиц",2709
"Крымский ФО ","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",2058
"Крымский ФО ","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",610
"Крымский ФО ","3_11","Установлено лиц из числа находившихся в розыске",1284
"Крымский ФО ","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",1205
"Крымский ФО ","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",70
"Крымский ФО ","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",221
"Крымский ФО ","3_11","Всего прекращено дел в связи с установлением личности",35
"Крымский ФО ","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)","-"
"Крымский ФО ","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)","-"
"Республика Крым","3_11","Всего разыскивалось лиц",2301
"Республика Крым","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1751
"Республика Крым","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",512
"Республика Крым","3_11","Установлено лиц из числа находившихся в розыске",1101
"Республика Крым","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",1041
"Республика Крым","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",52
"Республика Крым","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",192
"Республика Крым","3_11","Всего прекращено дел в связи с установлением личности",25
"Республика Крым","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)","-"
"Республика Крым","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)","-"
"г. Севастополь","3_11","Всего разыскивалось лиц",408
"г. Севастополь","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",307
"г. Севастополь","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",98
"г. Севастополь","3_11","Установлено лиц из числа находившихся в розыске",183
"г. Севастополь","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",164
"г. Севастополь","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",18
"г. Севастополь","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",29
"г. Севастополь","3_11","Всего прекращено дел в связи с установлением личности",10
